group,num_ants,alpha,beta,evaporation_rate,q_percentage,iterations,fitness
100x400,200,1.5,3.0,0.3,0.2,100,56928.97626752402
100x400,200,1.5,3.0,0.3,0.2,50,52251.87794400343
100x400,200,1.5,3.0,0.3,0.1,100,52127.450104038646
100x400,200,1.5,3.0,0.3,0.1,50,52077.33490801333
100x400,50,0.5,1.0,0.7,0.1,50,51385.30744417665
100x400,200,1.5,1.0,0.7,0.2,100,45509.85627731478
100x400,200,1.5,1.0,0.7,0.1,100,45850.48580638139
100x400,200,1.5,1.0,0.7,0.1,50,45996.09961268453
100x400,200,1.5,1.0,0.3,0.2,100,48184.907996680544
100x400,200,1.5,1.0,0.3,0.2,50,48681.37810157684
100x400,200,1.5,1.0,0.3,0.1,100,48805.02380427433
100x400,200,1.5,1.0,0.3,0.1,50,48176.90832421183
100x400,200,0.5,3.0,0.7,0.2,100,52024.24648881813
100x400,200,0.5,3.0,0.7,0.2,50,55446.70625362403
100x400,200,0.5,3.0,0.7,0.1,100,52923.90803944118
100x400,200,0.5,3.0,0.7,0.1,50,52579.1381804033
100x400,200,0.5,3.0,0.3,0.2,100,54193.34668589222
100x400,200,0.5,3.0,0.3,0.2,50,54638.182974766314
100x400,200,1.5,1.0,0.7,0.2,50,46059.98253482243
100x400,100,0.5,1.0,0.3,0.2,100,55110.230007267586
100x400,50,0.5,1.0,0.7,0.1,100,54084.66915312031
100x400,50,0.5,1.0,0.7,0.2,100,53738.68852325082
100x400,100,0.5,1.0,0.3,0.1,100,55377.01917595105
100x400,100,0.5,1.0,0.3,0.1,50,51544.37383137038
100x400,50,1.5,3.0,0.7,0.2,100,49550.8540674942
100x400,50,1.5,3.0,0.7,0.2,50,49701.93657811297
100x400,50,1.5,3.0,0.7,0.1,100,48997.10353502614
100x400,50,1.5,3.0,0.7,0.1,50,49581.16704003164
100x400,50,1.5,3.0,0.3,0.2,100,58895.25510224467
100x400,50,1.5,3.0,0.3,0.2,50,58190.42935937745
100x400,50,1.5,3.0,0.3,0.1,100,54750.37622313036
100x400,50,1.5,3.0,0.3,0.1,50,56555.605185628054
100x400,50,1.5,1.0,0.7,0.2,100,45522.36859991224
100x400,50,1.5,1.0,0.7,0.2,50,45901.48809743529
100x400,50,0.5,1.0,0.7,0.2,50,49929.84174572659
100x400,50,1.5,1.0,0.7,0.1,100,45820.29311315472
100x400,50,1.5,1.0,0.3,0.2,100,53680.26187186294
100x400,50,1.5,1.0,0.3,0.2,50,50496.563239844516
100x400,50,1.5,1.0,0.3,0.1,100,54682.774385739016
100x400,50,1.5,1.0,0.3,0.1,50,51633.95961342778
100x400,50,0.5,3.0,0.7,0.2,100,54783.2347889112
100x400,50,0.5,3.0,0.7,0.2,50,56969.76549159298
100x400,50,0.5,3.0,0.7,0.1,100,57853.66836991821
100x400,50,0.5,3.0,0.7,0.1,50,58713.70773379699
100x400,50,0.5,3.0,0.3,0.2,100,56963.08274112917
100x400,50,0.5,3.0,0.3,0.2,50,57731.399977574576
100x400,50,0.5,3.0,0.3,0.1,100,57490.68293405339
100x400,50,0.5,3.0,0.3,0.1,50,57567.216005860435
100x400,50,1.5,1.0,0.7,0.1,50,45585.90454009709
100x400,50,0.5,1.0,0.3,0.1,50,51432.940264393335
100x400,100,1.5,1.0,0.3,0.1,50,52508.14870694946
100x400,100,0.5,3.0,0.7,0.2,50,53679.24371801683
100x400,200,1.5,1.0,0.7,0.2,100,45622.995136323545
100x400,200,1.5,1.0,0.7,0.2,50,45849.61646387175
100x400,200,1.5,1.0,0.7,0.1,100,45433.67905566423
100x400,200,1.5,1.0,0.7,0.1,50,45147.76445835215
100x400,200,1.5,1.0,0.3,0.2,100,49302.30630998335
100x400,200,1.5,1.0,0.3,0.2,50,48922.97877033046
100x400,200,1.5,1.0,0.3,0.1,100,50169.722541948024
100x400,200,1.5,1.0,0.3,0.1,50,49321.35670970213
100x400,200,0.5,3.0,0.7,0.2,100,54742.48253345657
100x400,200,0.5,3.0,0.7,0.2,50,58632.62533325671
100x400,200,0.5,3.0,0.7,0.1,100,54563.46366827999
100x400,200,0.5,3.0,0.7,0.1,50,54213.516151011776
100x400,200,1.5,3.0,0.3,0.1,50,54367.82621196277
100x400,200,0.5,3.0,0.3,0.2,100,58705.43085742515
100x400,200,0.5,3.0,0.3,0.1,100,55333.93294430991
100x400,200,0.5,3.0,0.3,0.1,50,57613.286180739335
100x400,200,0.5,1.0,0.7,0.2,100,50751.72213582616
100x400,200,0.5,1.0,0.7,0.2,50,50573.86678972316
100x400,200,0.5,1.0,0.7,0.1,100,48569.60253007704
100x400,200,0.5,1.0,0.7,0.1,50,49692.5138010802
100x400,200,0.5,1.0,0.3,0.2,100,50281.71279290687
100x400,200,0.5,1.0,0.3,0.2,50,51199.338321329975
100x400,200,0.5,1.0,0.3,0.1,100,52531.77167637847
100x400,200,0.5,1.0,0.3,0.1,50,49782.39828984343
100x400,100,1.5,3.0,0.7,0.2,100,49199.178462853575
100x400,100,1.5,3.0,0.7,0.2,50,49324.48530694864
100x400,200,0.5,3.0,0.3,0.2,50,59174.166390867606
100x400,100,1.5,3.0,0.7,0.1,100,49690.22613210508
100x400,200,1.5,3.0,0.3,0.1,100,55707.10685757227
100x400,200,1.5,3.0,0.3,0.2,100,56450.27101530641
100x400,50,1.5,1.0,0.7,0.1,100,41301.92475713066
100x400,50,1.5,1.0,0.7,0.1,50,41924.995700423344
100x400,50,1.5,1.0,0.3,0.2,100,52078.55637051566
100x400,50,1.5,1.0,0.3,0.2,50,53800.171162567865
100x400,50,1.5,1.0,0.3,0.1,100,51513.41752392103
100x400,50,1.5,1.0,0.3,0.1,50,50392.8631834822
100x400,50,0.5,3.0,0.7,0.2,100,55156.872528076
100x400,50,0.5,3.0,0.7,0.2,50,55861.79078426254
100x400,50,0.5,3.0,0.7,0.1,100,60201.73280191632
100x400,50,0.5,3.0,0.7,0.1,50,55884.057634239856
100x400,50,0.5,3.0,0.3,0.2,100,57094.37613364948
100x400,50,0.5,3.0,0.3,0.2,50,55446.37348335365
100x400,200,1.5,3.0,0.3,0.2,50,56481.20652888249
100x400,50,0.5,3.0,0.3,0.1,100,56281.034604310684
100x400,50,0.5,1.0,0.7,0.2,100,49625.749916596214
100x400,50,0.5,1.0,0.7,0.2,50,53322.23648921247
100x400,50,0.5,1.0,0.7,0.1,100,50328.76709198415
100x400,50,0.5,1.0,0.7,0.1,50,49349.22010863234
100x400,50,0.5,1.0,0.3,0.2,100,54415.40202938789
100x400,50,0.5,1.0,0.3,0.2,50,55102.118448098525
100x400,50,0.5,1.0,0.3,0.1,100,53005.847605289826
100x400,50,0.5,1.0,0.3,0.1,50,49761.982194422424
100x400,200,1.5,3.0,0.7,0.2,100,49554.30660092512
100x400,200,1.5,3.0,0.7,0.2,50,49651.45708865035
100x400,200,1.5,3.0,0.7,0.1,100,49395.12897801329
100x400,200,1.5,3.0,0.7,0.1,50,49997.9677242141
100x400,50,0.5,3.0,0.3,0.1,50,57800.64452852167
100x400,50,1.5,1.0,0.7,0.2,50,42011.83779939471
100x400,100,1.5,3.0,0.7,0.1,50,50028.8098456673
100x400,100,1.5,3.0,0.3,0.2,50,52823.82407835655
100x400,50,1.5,3.0,0.3,0.2,100,51090.790653767785
100x400,50,1.5,3.0,0.3,0.2,50,52621.078633977224
100x400,50,1.5,3.0,0.3,0.1,100,53820.87027792724
100x400,50,1.5,3.0,0.3,0.1,50,55387.98728019099
100x400,50,1.5,1.0,0.7,0.2,100,44925.887110045034
100x400,50,1.5,1.0,0.7,0.2,50,45905.8136512019
100x400,50,1.5,1.0,0.7,0.1,100,44720.00944200605
100x400,50,1.5,1.0,0.7,0.1,50,44917.29525071076
100x400,50,1.5,1.0,0.3,0.2,100,45025.35282616075
100x400,50,1.5,1.0,0.3,0.2,50,47747.68280481763
100x400,50,1.5,1.0,0.3,0.1,100,47670.11062549356
100x400,50,1.5,1.0,0.3,0.1,50,48160.852489668425
100x400,50,1.5,3.0,0.7,0.1,50,48998.03019458275
100x400,50,0.5,3.0,0.7,0.2,100,54135.22449188062
100x400,50,0.5,3.0,0.7,0.1,100,54835.46751101422
100x400,50,0.5,3.0,0.7,0.1,50,51874.88591160174
100x400,50,0.5,3.0,0.3,0.2,100,56751.46002410705
100x400,50,0.5,3.0,0.3,0.2,50,54932.22348184434
100x400,50,0.5,3.0,0.3,0.1,100,54258.59028150249
100x400,50,0.5,3.0,0.3,0.1,50,64713.51591335409
100x400,50,0.5,1.0,0.7,0.2,100,48504.31463896947
100x400,50,0.5,1.0,0.7,0.2,50,49498.23455576596
100x400,50,0.5,1.0,0.7,0.1,100,45992.4956146295
100x400,50,0.5,1.0,0.7,0.1,50,48134.192347550044
100x400,50,0.5,1.0,0.3,0.2,100,50269.48673305313
100x400,50,0.5,1.0,0.3,0.2,50,48327.46696571072
100x400,50,0.5,3.0,0.7,0.2,50,51549.15503751446
100x400,100,1.5,3.0,0.3,0.2,100,53583.59529088097
100x400,50,1.5,3.0,0.7,0.1,100,49084.49832113669
100x400,50,1.5,3.0,0.7,0.2,100,49844.20576145123
100x400,100,1.5,3.0,0.3,0.1,100,56711.994088892796
100x400,100,1.5,3.0,0.3,0.1,50,61122.709140449806
100x400,100,1.5,1.0,0.7,0.2,100,45290.996041561615
100x400,100,1.5,1.0,0.7,0.2,50,45082.98787893951
100x400,100,1.5,1.0,0.7,0.1,100,44901.129823092706
100x400,100,1.5,1.0,0.7,0.1,50,45101.13155512989
100x400,100,1.5,1.0,0.3,0.2,100,53047.64646179355
100x400,100,1.5,1.0,0.3,0.2,50,48037.84294342142
100x400,100,1.5,1.0,0.3,0.1,100,48220.42898172234
100x400,100,1.5,1.0,0.3,0.1,50,46899.51855334732
100x400,100,0.5,3.0,0.7,0.2,100,54782.91138920192
100x400,100,0.5,3.0,0.7,0.2,50,55532.35978487874
100x400,50,1.5,3.0,0.7,0.2,50,49593.438908498036
100x400,100,0.5,3.0,0.7,0.1,100,56766.1554781211
100x400,100,0.5,3.0,0.3,0.2,100,55553.42216893565
100x400,100,0.5,3.0,0.3,0.2,50,55253.32995045472
100x400,100,0.5,3.0,0.3,0.1,100,56363.33705909068
100x400,100,0.5,3.0,0.3,0.1,50,56975.65066116622
100x400,100,0.5,1.0,0.7,0.2,100,49761.7352644378
100x400,100,0.5,1.0,0.7,0.2,50,50788.824803306255
100x400,100,0.5,1.0,0.7,0.1,100,50097.79241677202
100x400,100,0.5,1.0,0.7,0.1,50,50747.85028368418
100x400,100,0.5,1.0,0.3,0.2,100,50974.97097247764
100x400,100,0.5,1.0,0.3,0.2,50,51123.587561091874
100x400,100,0.5,1.0,0.3,0.1,100,48830.777498505995
100x400,100,0.5,1.0,0.3,0.1,50,50020.30847841782
100x400,100,0.5,3.0,0.7,0.1,50,54926.268604029756
100x400,100,0.5,3.0,0.7,0.2,100,57318.64184667187
100x400,50,1.5,1.0,0.7,0.2,100,41794.26601339295
100x400,50,1.5,3.0,0.3,0.1,100,57203.33794501891
100x400,50,0.5,3.0,0.7,0.2,100,55367.766615901855
100x400,50,0.5,3.0,0.7,0.2,50,54583.397560067424
100x400,50,0.5,3.0,0.7,0.1,100,53326.05801870864
100x400,50,0.5,3.0,0.7,0.1,50,56075.87325818595
100x400,50,0.5,3.0,0.3,0.2,100,56841.41518961517
100x400,50,0.5,3.0,0.3,0.2,50,55057.41367345436
100x400,50,0.5,3.0,0.3,0.1,100,53152.177957424356
100x400,50,0.5,3.0,0.3,0.1,50,55797.38215014565
100x400,50,0.5,1.0,0.7,0.2,100,53533.86027494242
100x400,50,0.5,1.0,0.7,0.2,50,48909.817818696116
100x400,50,0.5,1.0,0.7,0.1,100,48774.06785477678
100x400,50,0.5,1.0,0.7,0.1,50,48152.509257639125
100x400,50,1.5,1.0,0.3,0.1,50,54404.03959525784
100x400,50,0.5,1.0,0.3,0.2,100,49976.96870576401
100x400,50,0.5,1.0,0.3,0.1,100,49117.6120351743
100x400,50,0.5,1.0,0.3,0.1,50,49406.73859409744
100x400,200,1.5,3.0,0.7,0.2,100,47968.653763244285
100x400,200,1.5,3.0,0.7,0.2,50,46374.06076753547
100x400,200,1.5,3.0,0.7,0.1,100,46129.300322776755
100x400,200,1.5,3.0,0.7,0.1,50,46216.07641656209
100x400,200,1.5,3.0,0.3,0.2,100,61076.78187793317
100x400,200,1.5,3.0,0.3,0.2,50,56943.314570801784
100x400,200,1.5,3.0,0.3,0.1,100,57096.415116852746
100x400,200,1.5,3.0,0.3,0.1,50,61189.638460593436
100x400,200,1.5,1.0,0.7,0.2,100,41501.556340840936
100x400,200,1.5,1.0,0.7,0.2,50,41694.311070640375
100x400,50,0.5,1.0,0.3,0.2,50,51978.544730862704
100x400,200,1.5,1.0,0.7,0.1,100,41892.7214584914
100x400,50,1.5,1.0,0.3,0.1,100,49971.6422100967
100x400,50,1.5,1.0,0.3,0.2,100,48718.1434388085
100x400,100,0.5,3.0,0.7,0.1,100,61830.30227496041
100x400,100,0.5,3.0,0.7,0.1,50,55030.88331047842
100x400,100,0.5,3.0,0.3,0.2,100,57246.57914808708
100x400,100,0.5,3.0,0.3,0.2,50,56295.22928639438
100x400,100,0.5,3.0,0.3,0.1,100,55703.65495769369
100x400,100,0.5,3.0,0.3,0.1,50,56565.94238002105
100x400,100,0.5,1.0,0.7,0.2,100,49445.356306698886
100x400,100,0.5,1.0,0.7,0.2,50,50948.0859967437
100x400,100,0.5,1.0,0.7,0.1,100,54241.712850830314
100x400,100,0.5,1.0,0.7,0.1,50,51707.16404068574
100x400,100,0.5,1.0,0.3,0.2,100,49959.15724649379
100x400,100,0.5,1.0,0.3,0.2,50,50297.045332260845
100x400,50,1.5,1.0,0.3,0.2,50,47049.66508326974
100x400,100,0.5,1.0,0.3,0.1,100,53148.51649476221
100x400,50,1.5,3.0,0.7,0.2,100,48700.501049915176
100x400,50,1.5,3.0,0.7,0.2,50,49091.616547338825
100x400,50,1.5,3.0,0.7,0.1,100,49158.7291696206
100x400,50,1.5,3.0,0.7,0.1,50,49175.1150532448
100x400,50,1.5,3.0,0.3,0.2,100,54764.39182182327
100x400,50,1.5,3.0,0.3,0.2,50,55103.90837061762
100x400,50,1.5,3.0,0.3,0.1,100,56263.70102409181
100x400,50,1.5,3.0,0.3,0.1,50,54116.89542107216
100x400,50,1.5,1.0,0.7,0.2,100,44778.25602909361
100x400,50,1.5,1.0,0.7,0.2,50,44927.04415096972
100x400,50,1.5,1.0,0.7,0.1,100,45635.699131368914
100x400,50,1.5,1.0,0.7,0.1,50,44844.06683026533
100x400,100,0.5,1.0,0.3,0.1,50,51473.82835874936
100x400,50,1.5,3.0,0.3,0.1,50,58799.66657094289
100x400,200,1.5,1.0,0.7,0.1,50,42046.327387287114
100x400,200,1.5,1.0,0.3,0.2,50,52901.763714458866
100x400,100,1.5,1.0,0.3,0.2,100,52382.248604701716
100x400,100,1.5,1.0,0.3,0.2,50,52556.82489876487
100x400,100,1.5,1.0,0.3,0.1,100,52450.20263069658
100x400,100,1.5,1.0,0.3,0.1,50,52989.423180178135
100x400,100,0.5,3.0,0.7,0.2,100,57078.77486552748
100x400,100,0.5,3.0,0.7,0.2,50,55531.628116656546
100x400,100,0.5,3.0,0.7,0.1,100,57434.607756434016
100x400,100,0.5,3.0,0.7,0.1,50,57131.88652640023
100x400,100,0.5,3.0,0.3,0.2,100,57328.344034469636
100x400,100,0.5,3.0,0.3,0.2,50,60329.478208415836
100x400,100,0.5,3.0,0.3,0.1,100,58723.54804267611
100x400,100,0.5,3.0,0.3,0.1,50,58798.62068396804
100x400,100,1.5,1.0,0.7,0.1,50,42464.5328830465
100x400,100,0.5,1.0,0.7,0.2,100,51600.767031835014
100x400,100,0.5,1.0,0.7,0.1,100,52460.20823650487
100x400,100,0.5,1.0,0.7,0.1,50,52719.034603826345
100x400,100,0.5,1.0,0.3,0.2,100,54740.16786810862
100x400,100,0.5,1.0,0.3,0.2,50,51477.88925005813
100x400,100,0.5,1.0,0.3,0.1,100,52060.066590911214
100x400,100,0.5,1.0,0.3,0.1,50,53558.2433056714
100x400,50,1.5,3.0,0.7,0.2,100,46318.02312956881
100x400,50,1.5,3.0,0.7,0.2,50,45955.432558261404
100x400,50,1.5,3.0,0.7,0.1,100,45866.9069067503
100x400,50,1.5,3.0,0.7,0.1,50,45637.98415169695
100x400,50,1.5,3.0,0.3,0.2,100,53929.30500425788
100x400,50,1.5,3.0,0.3,0.2,50,56049.25166518573
100x400,100,0.5,1.0,0.7,0.2,50,54779.10299606086
100x400,200,1.5,1.0,0.3,0.2,100,52097.55528235492
100x400,100,1.5,1.0,0.7,0.1,100,42185.82623452546
100x400,100,1.5,1.0,0.7,0.2,100,41617.02544788421
100x400,200,1.5,1.0,0.3,0.1,100,51369.52726517324
100x400,200,1.5,1.0,0.3,0.1,50,51888.01081567975
100x400,200,0.5,3.0,0.7,0.2,100,58647.270073244676
100x400,200,0.5,3.0,0.7,0.2,50,59228.418117280715
100x400,200,0.5,3.0,0.7,0.1,100,58634.82531506449
100x400,200,0.5,3.0,0.7,0.1,50,59057.12190889257
100x400,200,0.5,3.0,0.3,0.2,100,57847.26278653765
100x400,200,0.5,3.0,0.3,0.2,50,58358.119260718566
100x400,200,0.5,3.0,0.3,0.1,100,58534.04709987772
100x400,200,0.5,3.0,0.3,0.1,50,61077.71665669394
100x400,200,0.5,1.0,0.7,0.2,100,53089.7334645878
100x400,200,0.5,1.0,0.7,0.2,50,52839.70043648679
100x400,100,1.5,1.0,0.7,0.2,50,41541.84827982335
100x400,200,0.5,1.0,0.7,0.1,100,53314.24365142917
100x400,200,0.5,1.0,0.3,0.2,100,57485.032015853896
100x400,200,0.5,1.0,0.3,0.2,50,53997.67152732659
100x400,200,0.5,1.0,0.3,0.1,100,54470.27448556938
100x400,200,0.5,1.0,0.3,0.1,50,52451.747914211985
100x400,100,1.5,3.0,0.7,0.2,100,45926.52196737351
100x400,100,1.5,3.0,0.7,0.2,50,46086.14527770116
100x400,100,1.5,3.0,0.7,0.1,100,46128.95758786566
100x400,100,1.5,3.0,0.7,0.1,50,46222.74853079964
100x400,100,1.5,3.0,0.3,0.2,100,57545.4574174315
100x400,100,1.5,3.0,0.3,0.2,50,56144.493252587614
100x400,100,1.5,3.0,0.3,0.1,100,57921.47871995406
100x400,100,1.5,3.0,0.3,0.1,50,56571.195736157635
100x400,200,0.5,1.0,0.7,0.1,50,51602.78746654535
100x400,200,1.5,3.0,0.7,0.2,50,49866.15698738729
20x20,10,0.5,1.0,0.3,0.1,50,2321.194572555414
20x20,10,0.5,1.0,0.3,0.1,100,2362.850210841566
20x20,20,0.5,3.0,0.3,0.1,50,2652.625347676879
20x20,20,0.5,1.0,0.7,0.2,100,2545.088497441952
20x20,20,0.5,1.0,0.7,0.2,50,2197.0206892197957
20x20,20,0.5,1.0,0.7,0.1,100,2338.5494135804206
20x20,20,0.5,1.0,0.7,0.1,50,2497.283718814985
20x20,20,0.5,1.0,0.3,0.2,100,2613.1037662059657
20x20,20,0.5,1.0,0.3,0.2,50,2650.385839119788
20x20,20,0.5,1.0,0.3,0.1,100,2773.966593197193
20x20,20,0.5,1.0,0.3,0.1,50,2367.006594901455
20x20,10,1.5,3.0,0.7,0.2,100,2402.532617827195
20x20,10,1.5,3.0,0.7,0.2,50,2685.651432274782
20x20,10,1.5,3.0,0.7,0.1,100,2645.5563346244303
20x20,20,0.5,3.0,0.3,0.1,100,2853.808920176386
20x20,10,1.5,3.0,0.7,0.1,50,2625.586655472502
20x20,10,1.5,3.0,0.3,0.2,50,2358.3155860957886
20x20,10,1.5,3.0,0.3,0.1,100,2148.6446551781128
20x20,10,1.5,3.0,0.3,0.1,50,2509.8917400716236
20x20,10,1.5,1.0,0.7,0.2,100,2307.928817889037
20x20,10,1.5,1.0,0.7,0.2,50,2014.8326858766911
20x20,10,1.5,1.0,0.7,0.1,100,2562.1086910634585
20x20,10,1.5,1.0,0.7,0.1,50,2002.2442585132765
20x20,10,1.5,1.0,0.3,0.2,100,2512.745505157799
20x20,10,1.5,1.0,0.3,0.2,50,2316.9086119955073
20x20,10,1.5,1.0,0.3,0.1,100,2386.0862552889953
20x20,10,1.5,1.0,0.3,0.1,50,2369.954854036908
20x20,10,0.5,3.0,0.7,0.2,100,2275.4552154321755
20x20,10,1.5,3.0,0.3,0.2,100,2215.596269380603
20x20,10,0.5,3.0,0.7,0.2,50,2021.3884388161327
20x20,20,0.5,3.0,0.3,0.2,50,2368.2361137501853
20x20,20,0.5,3.0,0.7,0.1,50,2617.521020573622
20x20,40,0.5,1.0,0.7,0.2,50,2430.9413139591297
20x20,40,0.5,1.0,0.7,0.1,100,2669.041901233738
20x20,40,0.5,1.0,0.7,0.1,50,2488.0599742071904
20x20,40,0.5,1.0,0.3,0.2,100,2709.7560943203025
20x20,40,0.5,1.0,0.3,0.2,50,2697.6010120717083
20x20,40,0.5,1.0,0.3,0.1,100,2846.982943742937
20x20,40,0.5,1.0,0.3,0.1,50,2824.5038485739883
20x20,20,1.5,3.0,0.7,0.2,100,2470.1265142993066
20x20,20,1.5,3.0,0.7,0.2,50,2747.9950996404973
20x20,20,1.5,3.0,0.7,0.1,100,2652.3317684810654
20x20,20,1.5,3.0,0.7,0.1,50,2104.8138367151882
20x20,20,1.5,3.0,0.3,0.2,100,2923.6448097886896
20x20,20,0.5,3.0,0.3,0.2,100,3467.9625200664013
20x20,20,1.5,3.0,0.3,0.2,50,2761.3249396393144
20x20,20,1.5,3.0,0.3,0.1,50,2925.262405170587
20x20,20,1.5,1.0,0.7,0.2,100,2345.4181721876867
20x20,20,1.5,1.0,0.7,0.2,50,2431.497449024462
20x20,20,1.5,1.0,0.7,0.1,100,2584.296708320361
20x20,20,1.5,1.0,0.7,0.1,50,1856.0913934138498
20x20,20,1.5,1.0,0.3,0.2,100,2842.052012924361
20x20,20,1.5,1.0,0.3,0.2,50,2732.4357636140685
20x20,20,1.5,1.0,0.3,0.1,100,2653.099013572283
20x20,20,1.5,1.0,0.3,0.1,50,2729.260564546501
20x20,20,0.5,3.0,0.7,0.2,100,2356.826330963424
20x20,20,0.5,3.0,0.7,0.2,50,2863.060224495042
20x20,20,0.5,3.0,0.7,0.1,100,2369.211407035063
20x20,20,1.5,3.0,0.3,0.1,100,2766.8259566894385
20x20,40,0.5,1.0,0.7,0.2,100,2604.0841948694288
20x20,10,0.5,3.0,0.7,0.1,100,2342.849335273214
20x20,10,0.5,3.0,0.3,0.2,100,2643.832401541636
20x20,40,0.5,3.0,0.7,0.1,50,3327.976169398954
20x20,40,0.5,3.0,0.3,0.2,100,3759.053299213262
20x20,40,0.5,3.0,0.3,0.2,50,3722.978332816954
20x20,40,0.5,3.0,0.3,0.1,100,3194.366583058451
20x20,40,0.5,3.0,0.3,0.1,50,4386.930502246845
20x20,40,0.5,1.0,0.7,0.2,100,2383.1255768014225
20x20,40,0.5,1.0,0.7,0.2,50,3394.7079211850632
20x20,40,0.5,1.0,0.7,0.1,100,2671.2275502654215
20x20,40,0.5,1.0,0.7,0.1,50,3324.83753470619
20x20,40,0.5,1.0,0.3,0.2,100,3281.947913548989
20x20,40,0.5,1.0,0.3,0.2,50,3281.67537280451
20x20,40,0.5,1.0,0.3,0.1,100,3124.837592351586
20x20,40,0.5,3.0,0.7,0.1,100,3421.4588941016054
20x20,40,0.5,1.0,0.3,0.1,50,2708.3090644076456
20x20,20,1.5,3.0,0.7,0.2,50,2105.1068596673394
20x20,20,1.5,3.0,0.7,0.1,100,3431.054539162902
20x20,20,1.5,3.0,0.7,0.1,50,2355.0115868045023
20x20,20,1.5,3.0,0.3,0.2,100,3346.7745874446964
20x20,20,1.5,3.0,0.3,0.2,50,3697.3595981235703
20x20,20,1.5,3.0,0.3,0.1,100,3134.5233948727173
20x20,20,1.5,3.0,0.3,0.1,50,2847.3874380516404
20x20,20,1.5,1.0,0.7,0.2,100,1746.229942063898
20x20,20,1.5,1.0,0.7,0.2,50,2166.2697219544207
20x20,20,1.5,1.0,0.7,0.1,100,1908.2899412740665
20x20,20,1.5,1.0,0.7,0.1,50,1841.8790327992808
20x20,20,1.5,1.0,0.3,0.2,100,3005.710265076077
20x20,20,1.5,3.0,0.7,0.2,100,2221.6258470302664
20x20,10,0.5,3.0,0.7,0.1,50,1992.5673710973547
20x20,40,0.5,3.0,0.7,0.2,50,3137.9762770729803
20x20,40,1.5,1.0,0.3,0.1,50,2828.013746937779
20x20,10,0.5,3.0,0.3,0.2,50,2827.6269044701594
20x20,10,0.5,3.0,0.3,0.1,100,2424.916863335262
20x20,10,0.5,3.0,0.3,0.1,50,2818.080273501278
20x20,10,0.5,1.0,0.7,0.2,100,2144.100115823777
20x20,10,0.5,1.0,0.7,0.2,50,2097.6941875304346
20x20,10,0.5,1.0,0.7,0.1,100,2074.291962328396
20x20,10,0.5,1.0,0.7,0.1,50,2520.551026414229
20x20,10,0.5,1.0,0.3,0.2,100,2482.9172852376487
20x20,10,0.5,1.0,0.3,0.2,50,2427.8774318090336
20x20,10,0.5,1.0,0.3,0.1,100,2576.0113541954292
20x20,10,0.5,1.0,0.3,0.1,50,2276.9065920056682
20x20,40,1.5,3.0,0.7,0.2,100,2699.5498817090916
20x20,40,0.5,3.0,0.7,0.2,100,4122.65293291068
20x20,40,1.5,3.0,0.7,0.2,50,2450.705412154817
20x20,40,1.5,3.0,0.7,0.1,50,2382.4600569080067
20x20,40,1.5,3.0,0.3,0.2,100,3637.7405045454097
20x20,40,1.5,3.0,0.3,0.2,50,3289.2835991410366
20x20,40,1.5,3.0,0.3,0.1,100,3095.738763367056
20x20,40,1.5,3.0,0.3,0.1,50,3414.5666554368963
20x20,40,1.5,1.0,0.7,0.2,100,2226.1356551245094
20x20,40,1.5,1.0,0.7,0.2,50,2306.3676578369495
20x20,40,1.5,1.0,0.7,0.1,100,2152.99453313873
20x20,40,1.5,1.0,0.7,0.1,50,2430.343984796436
20x20,40,1.5,1.0,0.3,0.2,100,2889.234525435309
20x20,40,1.5,1.0,0.3,0.2,50,3520.9308975321646
20x20,40,1.5,1.0,0.3,0.1,100,2514.020788957267
20x20,40,1.5,3.0,0.7,0.1,100,2365.649089227806
20x20,20,1.5,1.0,0.3,0.2,50,2351.188552415042
20x20,40,0.5,3.0,0.3,0.1,50,2728.6302909259102
20x20,40,0.5,3.0,0.3,0.2,50,2868.772825011014
20x20,40,0.5,1.0,0.3,0.1,50,3234.239739282596
20x20,20,1.5,3.0,0.7,0.2,100,2705.8102270337326
20x20,20,1.5,3.0,0.7,0.2,50,3641.029066958212
20x20,20,1.5,3.0,0.7,0.1,100,2819.458482965837
20x20,20,1.5,3.0,0.7,0.1,50,3228.4620691676078
20x20,20,1.5,3.0,0.3,0.2,100,3708.209126645194
20x20,20,1.5,3.0,0.3,0.2,50,3498.196107718866
20x20,20,1.5,3.0,0.3,0.1,100,3303.9217779197315
20x20,20,1.5,3.0,0.3,0.1,50,3555.7950850667726
20x20,20,1.5,1.0,0.7,0.2,100,2859.4054573792273
20x20,20,1.5,1.0,0.7,0.2,50,2537.03753764206
20x20,20,1.5,1.0,0.7,0.1,100,2962.9102697459825
20x20,40,0.5,1.0,0.3,0.1,100,3277.39731210444
20x20,20,1.5,1.0,0.7,0.1,50,3268.7485683151367
20x20,20,1.5,1.0,0.3,0.2,50,3235.2762674096903
20x20,20,1.5,1.0,0.3,0.1,100,3502.5712558587475
20x20,20,1.5,1.0,0.3,0.1,50,3052.1210593654478
20x20,20,0.5,3.0,0.7,0.2,100,3413.859082819898
20x20,20,0.5,3.0,0.7,0.2,50,3545.3551150561702
20x20,20,0.5,3.0,0.7,0.1,100,3057.815291210538
20x20,20,0.5,3.0,0.7,0.1,50,3497.2924224688213
20x20,20,0.5,3.0,0.3,0.2,100,3562.8401776187247
